Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""3670"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""2243"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""2459"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""985"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""628"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""4586"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""4748"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1833"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""1250"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""32774"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""29686"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""34060"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""41034"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""63777"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""60972"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""67580"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""83550"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""54290"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""70866"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""65494"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""65273"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""115361"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""172358"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""146628"","""",""Official data"""
"TP,""Crops and livestock products"",""203"",""Spain"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""155549"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""14170"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""16562"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""18796"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""19635"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""33872"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""45129"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""46346"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""53715"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""785"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""216"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""15"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""41"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""1578"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""556"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""40"","""",""Official data"""
"TP,""Crops and livestock products"",""210"",""Sweden"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""143"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""6152"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""6789"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""7340"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""7915"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""15332"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""20064"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""20369"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""24533"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""10"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""41"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""27"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""44"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""22"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""97"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""59"","""",""Official data"""
"TP,""Crops and livestock products"",""211"",""Switzerland"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""134"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""11"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""13"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""15"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""24"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""16"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""16"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""17"","""",""Official data"""
"TP,""Crops and livestock products"",""154"",""The former Yugoslav Republic of Macedonia"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""31"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""664"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""1249"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""1623"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""2068"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""1032"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""2080"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""3341"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""4697"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""230"",""Ukraine"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""35242"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""34850"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""38096"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""41391"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""63803"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""73398"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""75574"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""90739"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""1180"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""1435"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""1830"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""1928"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""2854"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""4201"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""4933"","""",""Official data"""
"TP,""Crops and livestock products"",""229"",""United Kingdom"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""5794"","""",""Official data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""393837"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""383426"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""417973"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""474472"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""770029"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""865617"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""884457"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""1125874"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""182247"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""195049"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""211387"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""225707"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""370577"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""471426"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""482783"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
"TP,""Crops and livestock products"",""5400"",""Europe"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""574904"",""A"",""Aggregate, may include official, semi-official, estimated or calculated data"""
